C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_23_277.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_23_277.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_23_277.jpg, 0, 1, 0, 11.07531
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_23_385.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_23_385.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_23_385.jpg, 0, 1, 0, 11.92397
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_23_493.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_23_493.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_23_493.jpg, 0, 1, 0, 13.13365
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_23_606.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_23_606.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_23_606.jpg, 0, 1, 0, 14.65507
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_23_743.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_23_743.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_23_743.jpg, 0, 1, 0, 15.89799
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_23_868.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_23_868.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_23_868.jpg, -0.1592019, 1, 0, 17.16666
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_23_982.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_23_982.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_23_982.jpg, -0.2371299, 1, 0, 18.36237
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_24_095.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_24_095.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_24_095.jpg, 0, 1, 0, 19.53112
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_24_210.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_24_210.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_24_210.jpg, 0, 1, 0, 20.72377
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_24_325.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_24_325.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_24_325.jpg, 0, 1, 0, 21.90476
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_24_447.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_24_447.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_24_447.jpg, 0, 1, 0, 23.07499
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_24_550.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_24_550.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_24_550.jpg, 0, 1, 0, 24.03988
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_24_652.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_24_652.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_24_652.jpg, 0, 1, 0, 25.0094
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_24_762.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_24_762.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_24_762.jpg, 0, 1, 0, 26.15587
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_24_871.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_24_871.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_24_871.jpg, 0, 1, 0, 27.10111
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_24_985.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_24_985.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_24_985.jpg, -0.3423327, 1, 0, 28.15552
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_25_101.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_25_101.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_25_101.jpg, -0.2478798, 1, 0, 29.14051
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_25_216.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_25_216.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_25_216.jpg, 0, 1, 0, 30.0508
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_25_320.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_25_320.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_25_320.jpg, 0, 1, 0, 30.19007
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_25_423.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_25_423.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_25_423.jpg, 0, 1, 0, 30.19024
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_25_529.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_25_529.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_25_529.jpg, 0, 1, 0, 30.18963
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_25_634.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_25_634.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_25_634.jpg, 0, 1, 0, 30.19032
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_25_735.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_25_735.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_25_735.jpg, -0.2025585, 1, 0, 30.1795
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_25_853.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_25_853.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_25_853.jpg, -0.2458272, 1, 0, 30.18656
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_25_977.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_25_977.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_25_977.jpg, 0, 1, 0, 30.18942
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_26_091.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_26_091.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_26_091.jpg, 0, 1, 0, 30.19017
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_26_219.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_26_219.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_26_219.jpg, 0, 1, 0, 30.19031
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_26_330.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_26_330.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_26_330.jpg, 0, 1, 0, 30.1903
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_26_443.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_26_443.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_26_443.jpg, 0, 1, 0, 30.19031
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_26_557.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_26_557.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_26_557.jpg, 0, 1, 0, 30.1902
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_26_661.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_26_661.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_26_661.jpg, 0, 1, 0, 30.19072
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_26_771.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_26_771.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_26_771.jpg, 0, 1, 0, 30.18793
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_26_875.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_26_875.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_26_875.jpg, 0, 1, 0, 30.19055
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_26_981.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_26_981.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_26_981.jpg, 0, 1, 0, 30.1903
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_27_109.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_27_109.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_27_109.jpg, 0, 1, 0, 30.19027
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_27_232.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_27_232.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_27_232.jpg, -0.3702156, 1, 0, 30.15882
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_27_354.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_27_354.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_27_354.jpg, -0.008285686, 1, 0, 30.18909
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_27_466.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_27_466.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_27_466.jpg, 0, 1, 0, 30.19001
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_27_567.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_27_567.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_27_567.jpg, 0, 1, 0, 30.19019
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_27_679.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_27_679.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_27_679.jpg, 0, 1, 0, 30.1904
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_27_787.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_27_787.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_27_787.jpg, 0, 1, 0, 30.19018
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_27_901.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_27_901.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_27_901.jpg, 0, 1, 0, 30.19044
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_28_017.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_28_017.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_28_017.jpg, 0, 1, 0, 30.19025
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_28_137.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_28_137.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_28_137.jpg, 0, 1, 0, 30.1903
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_28_240.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_28_240.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_28_240.jpg, -0.1355601, 1, 0, 30.18593
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_28_348.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_28_348.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_28_348.jpg, -0.3144864, 1, 0, 30.16968
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_28_454.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_28_454.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_28_454.jpg, 0, 1, 0, 30.18826
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_28_554.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_28_554.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_28_554.jpg, 0, 1, 0, 30.18985
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_28_661.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_28_661.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_28_661.jpg, 0, 1, 0, 30.19086
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_28_775.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_28_775.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_28_775.jpg, 0, 1, 0, 30.19043
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_28_899.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_28_899.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_28_899.jpg, 0, 1, 0, 30.19018
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_29_020.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_29_020.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_29_020.jpg, -0.0787908, 1, 0, 30.18857
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_29_127.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_29_127.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_29_127.jpg, -0.2549691, 1, 0, 30.17573
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_29_244.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_29_244.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_29_244.jpg, 0, 1, 0, 30.18863
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_29_358.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_29_358.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_29_358.jpg, 0, 1, 0, 30.19025
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_29_474.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_29_474.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_29_474.jpg, 0.0956925, 1, 0, 30.18744
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_29_578.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_29_578.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_29_578.jpg, 0.264567, 1, 0, 30.18096
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_29_706.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_29_706.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_29_706.jpg, 0, 1, 0, 30.18936
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_29_824.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_29_824.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_29_824.jpg, -0.2067594, 1, 0, 30.17384
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_29_942.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_29_942.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_29_942.jpg, -0.1510953, 1, 0, 30.19082
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_30_060.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_30_060.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_30_060.jpg, 0, 1, 0, 30.18873
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_30_172.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_30_172.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_30_172.jpg, 0, 1, 0, 30.19044
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_30_290.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_30_290.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_30_290.jpg, 0, 1, 0, 30.19035
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_30_408.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_30_408.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_30_408.jpg, 0, 1, 0, 30.19032
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_30_508.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_30_508.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_30_508.jpg, 0, 1, 0, 30.19041
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_30_622.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_30_622.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_30_622.jpg, 0, 1, 0, 30.19034
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_30_728.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_30_728.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_30_728.jpg, 0, 1, 0, 30.19031
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_30_854.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_30_854.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_30_854.jpg, 0, 1, 0, 30.19036
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_30_975.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_30_975.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_30_975.jpg, 0, 1, 0, 30.19031
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_31_088.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_31_088.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_31_088.jpg, 0, 1, 0, 30.19024
C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\center_2021_12_07_19_05_31_206.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\left_2021_12_07_19_05_31_206.jpg, C:\Users\Dhrub\Desktop\Self car driving\MyData\IMG\right_2021_12_07_19_05_31_206.jpg, 0, 1, 0, 30.19029
